,nodeID,tau_heu,tau_bench,effective_tau,nu_heu,nu_benchmark,effective_nu,seed_node
4461,4991,0.1926749639249638,0.03,6.422498797498794,1.0,0.04,25.0,0
4462,4992,0.23488961038961023,0.03166666666666666,7.417566643882429,1.0,0.05,20.0,0
4463,4993,0.2840317460317459,0.025,11.361269841269836,0.99,0.03,33.0,0
4464,4994,0.23954809079809064,0.005,47.90961815961813,0.99,0.01,99.0,0
4465,4995,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
4466,4996,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
4467,4999,0.2985714285714284,0.025,11.942857142857134,0.98,0.03,32.666666666666664,0
4468,5000,0.19023809523809515,0.04533333333333333,4.196428571428569,1.0,0.07,14.285714285714285,0
4469,5001,0.19023809523809515,0.035333333333333335,5.384097035040429,1.0,0.06,16.666666666666668,0
4470,5002,1.0,0.02,50.0,1.0,0.02,50.0,1
4471,5003,0.22790873015873,0.018333333333333333,12.431385281385273,1.0,0.04,25.0,0
4472,5005,0.24556385281385257,0.008333333333333333,29.467662337662308,1.0,0.02,50.0,0
4473,5006,0.283992424242424,0.02333333333333333,12.171103896103887,1.0,0.03,33.333333333333336,0
4474,5008,0.26634102009101995,0.01,26.634102009101994,0.99,0.01,99.0,0
4475,5009,0.26208730158730137,0.025,10.483492063492054,1.0,0.04,25.0,0
4476,5010,0.4494914529914531,0.015,29.966096866096873,0.99,0.02,49.5,0
4477,5011,0.3460515873015872,0.045,7.690035273368604,1.0,0.05,20.0,0
4478,5012,0.2511031746031745,0.03,8.370105820105817,0.99,0.03,33.0,0
4479,5013,0.22842135642135628,0.035,6.526324469181607,0.99,0.04,24.75,0
4480,5015,0.1968340548340546,0.015,13.122270322270309,0.99,0.02,49.5,0
4481,5016,0.21229401154401142,0.003333333333333333,63.68820346320343,0.99,0.01,99.0,0
4482,5017,0.4028174603174603,0.02,20.140873015873016,1.0,0.02,50.0,0
4483,5018,0.20666702741702728,0.06,3.4444504569504546,1.0,0.07,14.285714285714285,0
4484,5019,0.5,0.045,11.11111111111111,1.0,0.07,14.285714285714285,0
4485,5020,1.0,0.02,50.0,1.0,0.02,50.0,1
4486,5022,1.0,0.05,20.0,1.0,0.05,20.0,1
4487,5024,0.2623968253968252,0.035,7.497052154195004,0.98,0.05,19.599999999999998,0
4488,5026,0.329047619047619,0.03,10.968253968253967,1.0,0.04,25.0,0
4489,5028,0.2318888888888887,0.03,7.729629629629623,0.98,0.03,32.666666666666664,0
4490,5029,0.23556349206349197,0.0275,8.565945165945163,1.0,0.04,25.0,0
4491,5031,0.18661219336219317,0.04666666666666667,3.998832714904139,0.98,0.06,16.333333333333332,0
4492,5032,0.3145844155844155,0.04333333333333333,7.259640359640359,0.98,0.06,16.333333333333332,0
4493,5033,0.42976190476190473,0.03,14.325396825396824,1.0,0.03,33.333333333333336,0
4494,5035,0.23553907203907185,0.06,3.9256512006511977,0.98,0.07,13.999999999999998,0
4495,5036,0.216099567099567,0.02333333333333333,9.261410018552873,0.97,0.03,32.333333333333336,0
4496,5037,0.3189844877344877,0.015,21.26563251563251,1.0,0.02,50.0,0
4497,5038,0.19549603174603158,0.04333333333333333,4.511446886446883,0.99,0.06,16.5,0
4498,5039,0.21488528138528123,0.01,21.488528138528125,1.0,0.01,100.0,0
4499,5040,0.19875829725829722,0.03833333333333333,5.184999058912101,1.0,0.05,20.0,0
4500,5043,0.38281349206349213,0.03,12.760449735449738,1.0,0.04,25.0,0
4501,5044,0.3992420634920636,0.03333333333333333,11.977261904761908,1.0,0.04,25.0,0
4502,5045,0.40799206349206363,0.045,9.066490299823636,1.0,0.05,20.0,0
4503,5046,0.3680992063492063,0.015,24.539947089947088,1.0,0.02,50.0,0
4504,5047,0.2235479797979797,0.05,4.470959595959593,0.99,0.06,16.5,0
4505,5048,0.2412860750360749,0.03833333333333333,6.294419348767172,1.0,0.06,16.666666666666668,0
4506,5050,0.21442929292929275,0.01,21.442929292929275,0.98,0.01,98.0,0
4507,5051,0.18166774891774878,0.05,3.6333549783549755,1.0,0.06,16.666666666666668,0
4508,5052,0.23005158730158712,0.055,4.182756132756129,1.0,0.08,12.5,0
4509,5053,0.2016554834054833,0.018333333333333333,10.999390003935453,1.0,0.03,33.333333333333336,0
4510,5054,0.21626659451659436,0.065,3.3271783771783747,1.0,0.08,12.5,0
4511,5055,0.31461111111111106,0.05,6.292222222222221,1.0,0.05,20.0,0
4512,5057,0.25465512265512247,0.012,21.221260221260206,0.99,0.03,33.0,0
4513,5058,0.3580793650793651,0.0225,15.914638447971782,0.99,0.03,33.0,0
4514,5059,0.17056349206349192,0.04,4.264087301587298,0.99,0.04,24.75,0
4515,5060,0.17988095238095222,0.01,17.988095238095223,0.97,0.02,48.5,0
4516,5061,0.3513492063492062,0.03833333333333333,9.165631469979292,1.0,0.05,20.0,0
4517,5062,0.21890945165945147,0.03,7.296981721981716,0.98,0.04,24.5,0
4518,5063,0.21890945165945147,0.02,10.945472582972574,0.98,0.03,32.666666666666664,0
4519,5064,0.16913600288600278,0.01,16.91360028860028,0.96,0.01,96.0,0
4520,5065,0.177836691086691,0.03666666666666667,4.8500915750915725,0.95,0.06,15.833333333333334,0
4521,5067,0.22958333333333325,0.05,4.591666666666665,1.0,0.07,14.285714285714285,0
4522,5068,0.22154076479076465,0.005,44.30815295815293,1.0,0.01,100.0,0
4523,5069,0.33754761904761893,0.01,33.75476190476189,1.0,0.01,100.0,0
4524,5070,0.19621103896103892,0.03,6.540367965367964,1.0,0.04,25.0,0
4525,5071,0.22012301587301572,0.03333333333333333,6.603690476190471,1.0,0.05,20.0,0
4526,5072,0.28338095238095234,0.019166666666666665,14.785093167701863,0.96,0.04,24.0,0
4527,5073,0.31107539682539675,0.011666666666666665,26.663605442176866,1.0,0.03,33.333333333333336,0
4528,5075,0.424357142857143,0.025,16.974285714285717,1.0,0.04,25.0,0
4529,5077,0.21114682539682533,0.03333333333333333,6.33440476190476,0.99,0.04,24.75,0
4530,5078,0.20120634920634906,0.04,5.0301587301587265,0.98,0.05,19.599999999999998,0
4531,5079,1.0,0.03,33.333333333333336,1.0,0.03,33.333333333333336,1
4532,5080,0.2004365079365078,0.03333333333333333,6.013095238095234,1.0,0.04,25.0,0
4533,5081,0.2403142135642135,0.02,12.015710678210676,0.99,0.02,49.5,0
4534,5083,0.26487337662337646,0.04,6.621834415584411,1.0,0.04,25.0,0
4535,5084,0.20189718614718605,0.05,4.03794372294372,1.0,0.07,14.285714285714285,0
4536,5085,0.23776659451659438,0.03166666666666667,7.508418774208243,0.98,0.05,19.599999999999998,0
4537,5086,0.20593686868686845,0.025,8.237474747474737,0.99,0.03,33.0,0
4538,5087,0.20593686868686845,0.025,8.237474747474737,0.99,0.03,33.0,0
4539,5088,0.20593686868686845,0.015,13.729124579124564,0.99,0.02,49.5,0
4540,5089,0.22329004329004318,0.025,8.931601731601727,1.0,0.03,33.333333333333336,0
4541,5090,0.1740443722943722,0.006999999999999999,24.86348175633889,0.96,0.02,48.0,0
4542,5091,0.20593686868686845,0.025,8.237474747474737,0.99,0.03,33.0,0
4543,5092,0.2736858974358974,0.01,27.368589743589737,0.99,0.01,99.0,0
4544,5093,0.1675566378066377,0.02,8.377831890331885,0.96,0.03,32.0,0
4545,5095,0.20671861471861466,0.013333333333333332,15.5038961038961,1.0,0.03,33.333333333333336,0
4546,5096,0.2534200244200243,0.03,8.447334147334145,0.99,0.03,33.0,0
4547,5097,0.23389718614718602,0.005,46.7794372294372,1.0,0.01,100.0,0
4548,5098,0.19209956709956702,0.06333333333333334,3.0331510594668476,0.98,0.08,12.25,0
4549,5099,0.311829365079365,0.02,15.591468253968248,1.0,0.02,50.0,0
4550,5100,0.322797619047619,0.01,32.2797619047619,1.0,0.01,100.0,0
4551,5102,0.21524314574314563,0.02,10.762157287157281,0.99,0.02,49.5,0
4552,5103,0.20660317460317457,0.03333333333333333,6.198095238095237,1.0,0.05,20.0,0
4553,5104,0.19029834054834044,0.02,9.514917027417022,1.0,0.02,50.0,0
4554,5105,0.2036388888888888,0.03,6.78796296296296,1.0,0.04,25.0,0
4555,5106,0.2687698412698412,0.02,13.43849206349206,1.0,0.02,50.0,0
4556,5109,0.20857550782550774,0.02,10.428775391275387,0.99,0.03,33.0,0
4557,5110,0.21879365079365062,0.04,5.4698412698412655,1.0,0.04,25.0,0
4558,5111,0.3362142857142856,0.02,16.81071428571428,0.98,0.02,49.0,0
4559,5112,0.20857550782550774,0.03,6.952516927516925,0.99,0.04,24.75,0
4560,5114,0.15202849927849915,0.02,7.601424963924957,0.98,0.02,49.0,0
4561,5115,0.20850829725829712,0.018333333333333333,11.37317985045257,1.0,0.03,33.333333333333336,0
4562,5116,0.5,0.03833333333333334,13.043478260869565,1.0,0.05,20.0,0
4563,5117,0.3398055555555555,0.03,11.32685185185185,1.0,0.03,33.333333333333336,0
4564,5118,0.26394841269841257,0.02,13.19742063492063,1.0,0.02,50.0,0
4565,5119,0.22661507936507927,0.02,11.330753968253964,1.0,0.02,50.0,0
4566,5120,0.27066269841269824,0.01,27.066269841269825,1.0,0.02,50.0,0
4567,5121,0.3212738095238094,0.015,21.41825396825396,0.99,0.02,49.5,0
4568,5122,0.21726623376623366,0.025,8.690649350649347,0.96,0.04,24.0,0
4569,5123,0.25876587301587295,0.02,12.938293650793646,1.0,0.02,50.0,0
4570,5124,0.21726623376623366,0.055,3.9502951593860667,0.96,0.07,13.714285714285712,0
4571,5125,0.22628607503607487,0.015,15.085738335738325,1.0,0.02,50.0,0
4572,5126,0.21163131313131303,0.02,10.581565656565651,0.99,0.03,33.0,0
4573,5127,0.21726623376623366,0.025,8.690649350649347,0.96,0.04,24.0,0
4574,5128,0.21726623376623366,0.045,4.828138528138526,0.96,0.06,16.0,0
4575,5129,0.21726623376623366,0.015,14.484415584415578,0.96,0.03,32.0,0
4576,5130,0.29573412698412693,0.03,9.85780423280423,0.96,0.03,32.0,0
4577,5132,0.34897258297258305,0.0225,15.509892576559247,1.0,0.03,33.333333333333336,0
4578,5133,0.2322777777777777,0.005,46.455555555555534,1.0,0.01,100.0,0
4579,5135,0.21559163059163047,0.015,14.372775372775365,1.0,0.02,50.0,0
4580,5136,0.5,0.055,9.090909090909092,1.0,0.06,16.666666666666668,0
4581,5138,0.20090115440115425,0.013333333333333332,15.06758658008657,0.98,0.03,32.666666666666664,0
4582,5139,0.21455591630591622,0.03333333333333333,6.4366774891774865,0.99,0.04,24.75,0
4583,5140,0.22734325396825386,0.03333333333333333,6.820297619047616,0.99,0.05,19.799999999999997,0
4584,5141,0.26915873015873,0.02,13.457936507936498,0.99,0.02,49.5,0
4585,5142,0.19474603174603164,0.02,9.737301587301582,0.98,0.02,49.0,0
4586,5143,0.1770515873015872,0.045,3.934479717813049,0.99,0.05,19.799999999999997,0
4587,5144,0.266174603174603,0.025,10.646984126984119,0.98,0.03,32.666666666666664,0
4588,5145,0.5,0.055,9.090909090909092,1.0,0.07,14.285714285714285,0
4589,5146,0.3080079365079364,0.01,30.80079365079364,0.99,0.01,99.0,0
4590,5148,0.2921316738816738,0.0,,0.99,0.0,,0
4591,5150,0.32660317460317445,0.0325,10.049328449328444,1.0,0.04,25.0,0
4592,5151,0.28458730158730144,0.015,18.972486772486764,0.99,0.02,49.5,0
4593,5152,0.2802579365079364,0.025,11.210317460317455,1.0,0.04,25.0,0
4594,5153,0.2557063492063491,0.013333333333333332,19.177976190476183,0.99,0.03,33.0,0
4595,5154,0.19566305916305912,0.02333333333333333,8.38555967841682,0.98,0.04,24.5,0
4596,5155,0.2683095238095238,0.035,7.665986394557821,0.99,0.04,24.75,0
4597,5158,0.17107659007658996,0.035,4.887902573616856,0.92,0.05,18.4,0
4598,5159,0.17107659007658996,0.035,4.887902573616856,0.92,0.05,18.4,0
4599,5160,0.1837579365079364,0.065,2.8270451770451754,0.98,0.07,13.999999999999998,0
4600,5161,0.17107659007658996,0.045,3.801702001701999,0.92,0.06,15.333333333333334,0
4601,5162,0.22430555555555554,0.03,7.476851851851851,0.92,0.03,30.666666666666668,0
4602,5163,0.17107659007658996,0.045,3.801702001701999,0.92,0.06,15.333333333333334,0
4603,5164,0.16827788877788857,0.06,2.8046314796314764,0.96,0.09,10.666666666666666,0
4604,5166,0.256051948051948,0.05,5.121038961038959,1.0,0.05,20.0,0
4605,5167,0.17107659007658996,0.015,11.405106005105997,0.92,0.03,30.666666666666668,0
4606,5171,0.2823015873015871,0.02,14.115079365079355,1.0,0.02,50.0,0
4607,5172,0.2568538961038961,0.02,12.842694805194803,1.0,0.02,50.0,0
4608,5173,0.17226695526695512,0.02,8.613347763347756,1.0,0.02,50.0,0
4609,5174,0.3633333333333333,0.0225,16.148148148148145,1.0,0.03,33.333333333333336,0
4610,5175,0.25759126984126973,0.025,10.303650793650789,1.0,0.03,33.333333333333336,0
4611,5176,0.22575396825396815,0.02,11.287698412698408,1.0,0.02,50.0,0
4612,5177,0.2475039682539681,0.04,6.187599206349202,1.0,0.04,25.0,0
4613,5178,0.24810714285714275,0.01,24.810714285714273,0.99,0.01,99.0,0
4614,5179,1.0,0.04,25.0,1.0,0.04,25.0,1
4615,5180,0.23673015873015862,0.03,7.891005291005288,0.99,0.03,33.0,0
4616,5181,0.24154761904761884,0.01,24.154761904761884,1.0,0.01,100.0,0
4617,5182,0.2891904761904761,0.01,28.91904761904761,0.99,0.01,99.0,0
4618,5183,0.5,0.02583333333333333,19.354838709677423,1.0,0.05,20.0,0
4619,5184,0.22955952380952369,0.005,45.91190476190474,1.0,0.01,100.0,0
4620,5185,0.19615079365079352,0.03333333333333333,5.884523809523806,0.98,0.04,24.5,0
4621,5186,0.3794166666666667,0.05833333333333333,6.504285714285715,1.0,0.08,12.5,0
4622,5187,0.22004401154401143,0.02,11.002200577200572,1.0,0.02,50.0,0
4623,5188,1.0,0.015,66.66666666666667,1.0,0.02,50.0,1
4624,5189,1.0,0.04,25.0,1.0,0.04,25.0,1
4625,5190,0.23911507936507917,0.01,23.911507936507917,1.0,0.01,100.0,0
4626,5191,0.27438492063492037,0.025,10.975396825396814,0.99,0.03,33.0,0
4627,5192,0.5,0.03583333333333333,13.953488372093025,1.0,0.06,16.666666666666668,0
4628,5193,0.2299527417027417,0.035,6.570078334364047,1.0,0.04,25.0,0
4629,5194,0.1984487734487734,0.05,3.9689754689754677,0.99,0.06,16.5,0
4630,5195,0.2095364357864356,0.03333333333333333,6.286093073593068,1.0,0.04,25.0,0
4631,5196,0.23436904761904756,0.035,6.696258503401358,1.0,0.04,25.0,0
4632,5197,0.198876984126984,0.035,5.682199546485257,0.98,0.04,24.5,0
4633,5198,0.30174603174603165,0.005,60.34920634920633,1.0,0.01,100.0,0
4634,5199,0.24051587301587293,0.015,16.034391534391528,0.99,0.02,49.5,0
4635,5200,0.28088095238095223,0.035,8.025170068027206,1.0,0.05,20.0,0
4636,5201,0.23897655122655112,0.025,9.559062049062044,1.0,0.03,33.333333333333336,0
4637,5202,0.19839682539682527,0.04833333333333333,4.104761904761902,0.98,0.07,13.999999999999998,0
4638,5203,0.24704365079365057,0.04083333333333334,6.050048590864911,1.0,0.06,16.666666666666668,0
4639,5204,0.28103174603174597,0.03,9.367724867724865,0.99,0.03,33.0,0
4640,5207,0.25555494505494486,0.02,12.777747252747243,1.0,0.03,33.333333333333336,0
4641,5208,0.36064718614718605,0.03,12.021572871572868,1.0,0.04,25.0,0
4642,5209,0.1798778166278165,0.065,2.7673510250433306,0.97,0.08,12.125,0
4643,5210,0.23393192918192912,0.03,7.797730972730971,0.97,0.03,32.333333333333336,0
4644,5213,0.19359523809523801,0.03333333333333333,5.807857142857141,0.98,0.05,19.599999999999998,0
4645,5214,0.19359523809523801,0.018333333333333333,10.559740259740256,0.98,0.04,24.5,0
4646,5215,0.2538376623376622,0.035,7.2525046382189196,0.98,0.04,24.5,0
4647,5216,0.20398448773448763,0.04,5.099612193362191,0.99,0.05,19.799999999999997,0
4648,5217,0.2694484126984126,0.035,7.698526077097501,0.99,0.04,24.75,0
4649,5218,0.20994022644022636,0.04,5.248505661005659,0.97,0.05,19.4,0
4650,5219,0.20994022644022636,0.05,4.198804528804527,0.97,0.06,16.166666666666668,0
4651,5220,0.20994022644022636,0.03,6.998007548007545,0.97,0.04,24.25,0
4652,5221,0.20994022644022636,0.03,6.998007548007545,0.97,0.04,24.25,0
4653,5222,0.2825238095238094,0.02,14.12619047619047,0.97,0.02,48.5,0
4654,5224,0.08758741258741257,0.015,5.839160839160838,0.52,0.02,26.0,0
4655,5225,0.08758741258741257,0.02,4.379370629370628,0.52,0.02,26.0,0
4656,5226,0.30783333333333324,0.0,,0.99,0.0,,0
4657,5227,0.08758741258741257,0.025,3.5034965034965024,0.52,0.03,17.333333333333336,0
4658,5228,0.08758741258741257,0.035,2.502497502497502,0.52,0.04,13.0,0
4659,5229,0.08758741258741257,0.015,5.839160839160838,0.52,0.02,26.0,0
4660,5230,0.08758741258741257,0.035,2.502497502497502,0.52,0.04,13.0,0
4661,5231,0.10965079365079364,0.01,10.965079365079363,0.52,0.01,52.0,0
4662,5232,0.21562409812409797,0.045,4.791646624979955,0.98,0.06,16.333333333333332,0
4663,5233,0.23132142857142846,0.05,4.626428571428569,0.99,0.05,19.799999999999997,0
4664,5238,0.31733405483405464,0.005,63.466810966810925,0.99,0.01,99.0,0
4665,5239,0.3444603174603174,0.0,,1.0,0.0,,0
4666,5240,0.2641471861471861,0.018333333333333333,14.408028335301058,1.0,0.03,33.333333333333336,0
4667,5241,0.1725836940836939,0.028333333333333332,6.0911892029539025,0.97,0.04,24.25,0
4668,5242,0.20032215007214993,0.023333333333333334,8.585235003092139,0.98,0.03,32.666666666666664,0
4669,5243,0.2067857142857141,0.0,,0.99,0.0,,0
4670,5244,0.20032215007214993,0.03333333333333333,6.009664502164498,0.98,0.04,24.5,0
4671,5245,0.26690548340548337,0.005,53.38109668109667,0.98,0.01,98.0,0
4672,5246,0.23937301587301577,0.05,4.787460317460315,1.0,0.05,20.0,0
4673,5247,0.19761194361194348,0.03333333333333333,5.9283583083583045,0.99,0.04,24.75,0
4674,5248,0.2072424242424241,0.045,4.605387205387202,0.98,0.06,16.333333333333332,0
4675,5249,0.22965873015872998,0.01,22.965873015872997,0.99,0.01,99.0,0
4676,5250,0.2797857142857142,0.02,13.989285714285709,0.99,0.02,49.5,0
4677,5251,0.1146116522366522,0.02,5.73058261183261,0.81,0.02,40.5,0
4678,5252,0.1146116522366522,0.02333333333333333,4.911927952999381,0.81,0.03,27.000000000000004,0
4679,5253,0.13641341991341985,0.005,27.28268398268397,0.81,0.01,81.0,0
4680,5254,1.0,0.01,100.0,1.0,0.01,100.0,1
4681,5255,0.25909126984126973,0.005,51.81825396825395,0.99,0.01,99.0,0
4682,5260,0.27241702741702734,0.04,6.810425685425683,1.0,0.06,16.666666666666668,0
4683,5261,0.18730566655566644,0.045,4.162348145681476,0.96,0.06,16.0,0
4684,5262,0.2462503607503606,0.005,49.25007215007212,0.97,0.01,97.0,0
4685,5263,0.24042063492063473,0.03333333333333333,7.212619047619042,0.99,0.04,24.75,0
4686,5264,0.2292979797979796,0.02333333333333333,9.82705627705627,0.99,0.04,24.75,0
4687,5265,0.18202525252525242,0.025,7.2810101010100965,0.96,0.03,32.0,0
4688,5267,0.3524722222222223,0.02,17.623611111111114,1.0,0.02,50.0,0
4689,5269,0.2124451659451659,0.0425,4.99870978694508,1.0,0.07,14.285714285714285,0
4690,5271,0.30518650793650776,0.04333333333333333,7.0427655677655645,1.0,0.05,20.0,0
4691,5273,0.3222341269841269,0.005,64.44682539682537,1.0,0.01,100.0,0
4692,5274,0.24757178932178925,0.02,12.378589466089462,0.97,0.02,48.5,0
4693,5275,0.20894588744588724,0.01,20.894588744588724,0.99,0.02,49.5,0
4694,5276,0.2000209235209234,0.02,10.00104617604617,0.99,0.02,49.5,0
4695,5277,0.23821464646464627,0.005,47.64292929292925,1.0,0.01,100.0,0
4696,5278,0.23821464646464627,0.005,47.64292929292925,1.0,0.01,100.0,0
4697,5280,0.20320707070707056,0.055,3.6946740128558284,0.99,0.07,14.14285714285714,0
4698,5281,0.20320707070707056,0.035,5.805916305916301,0.99,0.05,19.799999999999997,0
4699,5282,0.26495634920634903,0.02,13.247817460317451,0.99,0.02,49.5,0
4700,5283,0.367083694083694,0.02,18.3541847041847,1.0,0.03,33.333333333333336,0
4701,5284,0.3559682539682538,0.05,7.1193650793650765,1.0,0.06,16.666666666666668,0
4702,5285,0.25815873015873003,0.025,10.326349206349201,1.0,0.03,33.333333333333336,0
4703,5286,0.19779004329004318,0.035,5.651144094001233,0.98,0.04,24.5,0
4704,5287,0.20320707070707056,0.035,5.805916305916301,0.99,0.05,19.799999999999997,0
4705,5288,0.2711511544011542,0.03,9.038371813371809,0.99,0.03,33.0,0
4706,5289,0.2204895382395381,0.04,5.512238455988452,1.0,0.05,20.0,0
4707,5290,0.2004206349206349,0.025,8.016825396825395,1.0,0.04,25.0,0
4708,5291,0.2004206349206349,0.035,5.726303854875282,1.0,0.05,20.0,0
4709,5294,0.22334163059163042,0.01,22.334163059163043,0.99,0.01,99.0,0
4710,5295,0.23629797979797973,0.028333333333333332,8.339928698752226,1.0,0.04,25.0,0
4711,5296,0.27804365079365057,0.0,,1.0,0.0,,0
4712,5298,0.21062337662337652,0.0,,0.99,0.0,,0
4713,5299,0.20306721056721053,0.03,6.768907018907018,1.0,0.04,25.0,0
4714,5300,0.20306721056721053,0.03,6.768907018907018,1.0,0.04,25.0,0
4715,5301,0.22928210678210664,0.02,11.464105339105332,0.99,0.02,49.5,0
4716,5303,0.412674963924964,0.02,20.6337481962482,0.99,0.02,49.5,0
4717,5305,0.3200753968253968,0.03,10.669179894179894,0.96,0.03,32.0,0
4718,5306,0.38465873015873014,0.003333333333333333,115.39761904761905,1.0,0.01,100.0,0
4719,5308,0.3059325396825396,0.01,30.593253968253958,1.0,0.01,100.0,0
4720,5309,0.22705555555555548,0.035,6.487301587301585,0.99,0.04,24.75,0
4721,5310,0.3556309523809524,0.07,5.080442176870748,1.0,0.09,11.11111111111111,0
4722,5311,0.28348351648351644,0.02,14.174175824175821,1.0,0.02,50.0,0
4723,5312,0.33495670995671,0.025,13.3982683982684,1.0,0.03,33.333333333333336,0
4724,5313,0.2548535353535352,0.02,12.74267676767676,0.99,0.02,49.5,0
4725,5314,0.215797619047619,0.015,14.386507936507932,0.99,0.02,49.5,0
4726,5315,0.215797619047619,0.005,43.1595238095238,0.99,0.01,99.0,0
4727,5316,0.2365833333333332,0.01,23.65833333333332,0.98,0.01,98.0,0
4728,5317,0.27759920634920615,0.0,,1.0,0.0,,0
4729,5320,0.22457215007214992,0.025,8.982886002885996,0.99,0.03,33.0,0
4730,5321,0.24781385281385268,0.015,16.520923520923514,0.99,0.02,49.5,0
4731,5322,0.22151129426129412,0.07200000000000001,3.076545753629085,1.0,0.09,11.11111111111111,0
4732,5323,0.32939285714285704,0.04,8.234821428571426,0.99,0.05,19.799999999999997,0
4733,5324,0.21235353535353518,0.01,21.235353535353518,0.99,0.01,99.0,0
